id,language,text
18043462861570196,gl,esa lámina é unha preciosidade e teño a sorte de tela na parede 
18018550549786696,pt,éste o temos !  marabilla pura!
17903255720899292,gl,encántamee!!
18421450153065252,pt,felicidadessssss 
17999975378527836,gl,felicidades. pa o neno
18259152280174464,pt,muchas felicidades 
17846028336191142,pt,felicidades césar 
17924377715781666,pt,felicidades!!! 
18045173350648940,pt, felicidades
18000243959590280,pt,felicidades cesar senior 
18064847539524644,pt,felicidades cesar!!! 
18007961141457696,pt,felicidades e disfruta
18065367349513688,gl,hola cesar e o teu cumpreanos este día e desexoche toda a alegría e moitos anos de vida rodeado dos teus seres queridos. parabens. unha aperta. sandra garcía carballeira
18081845179446220,gl,felicidadesss
18131037667335484,pt,felicidades!!!
18039300496658624,pt,felicidades
18029467426938592,pt,muchas felicidades!! 
18014446508198624,pt,felicidades 
17965278527718180,pt,felicidades 
17950576391788378,pt,felicidadeess ceesaarrr 
17949386699783380,pt,muchas felicidades primo
17992402700417856,pt,felicidades 
18430259803063600,pt,felicidades
17899770398971668,pt,felicidades
18075759487466180,pt,muchas felicidades
17938055780716168,pt,felicidades
18260743555174828,pt,parabéns!!  este ano tes quen che axude a soplar as velas
18102715324389220,gl,moitas felicidades!! vémonos en san pedro 
18018346460276248,pt,felicidades!!
17941891754800616,pt,felicidades
18095156953401724,pt,será merche 
18420012319028328,gl,estdes os dous muy guapapos 
18225125503280260,gl,aaayyyy o celtiña … no fio …
18046219780625128,gl,brutaaaaaaal ese traxe está brutaaaaaaal
17852666220138024,pt,guapos!! 
18302212159198812,gl,... e lista!! .  grazas !
18023500928078888,pt,sempre!!!!
18045262510712780,gl,a máis chula sempre
18012908216206422,gl,marabilla de vestido. marabilla de complementos. marabilla de percha.marabilla de equipo. marabilla de gala. maravilla de artistas. marabilla de talento galego. galicia é o pais das marabillas  comarea de orghullo do noso talento e da nosa cultura orghullo talentogalego culturagalega
18001577735443448,pt,ela 
18085041415437864,pt,chegha a primavera ao quinteiro! 
18003793718412052,gl,"encantoume o teu look...xa cho dixen. noraboa polo traballo ben feito, querida compañeira "
18022720409305104,gl,pero que guapaaaa 
18022962179499668,gl,moitísimas grazas!!! 
18018599843136384,gl,que en faltiña de botamooossss cajimaaar!!!
18040344016704620,gl,jooo agardo poidamos xuntarnos de novo todos. 
18002023967257200,gl,estás guapísima lidia 
17861973021082910,pt,moitos parabéns
18044271238663672,gl,mil grazas por todo elixio 
18042004963667044,pt,ju a pa
18423174232023808,pt,"foi taaaan lindo!!!! quedan ben gardadas as apertas e os afectos, que son moitos e moi grandes!"
18039358087753228,pt,"moitos parabéns, !!!! pola gala dos mestre e por todo!!! "
17871328848035676,gl,vale ata látijo!!!
18030795364801308,gl,bonitísima es!! que ben o fixeches 
18347663413096932,gl,desprendestes unha enerxía tan guai que creo que nos fixestes mellores a todas  grazas!
18039742708665368,pt,tas mais linda 
17995041143342532,gl,a máis linda 
18430835806049060,gl,que tan bonita eres 
18067783561507904,pt,tan bonita ti e tan bonita esa noite  i looovee you 
17866936461077028,pt, vaas na llamaaaa meu nenooooo
18053563042604304,pt,cando bolbe a noite sisante
18041483311666744,gl,graciiiñas 
17884292355009088,gl,grazas a ti por vir queixear  concertazo 
18033199693882432,gl,"brutal coma sempre. grazas, guadi, por estar tan viva."
17856531672120840,gl,grazas
18023024318048264,gl,pena perdelo!alégrome moitooo
18248069107243556,gl,máxica!!!
17910719138825274,gl,aínda emocionada
18022436441297232,gl,“non sei que teñen os meus ollos cando te miro”.
17944031222790424,gl,"brutais, a cogo von ese pedazo traxe"
18422673400047612,gl,"gracias amigo, seguro que antes ou despois, voltaremos a atoparnos, non é tan fácil desfacerse de min, y lo sabes "
18065477197498784,pt,porque este sábado non hai programa?
18404280334071692,pt,preciosidades de foto
18024595735885928,gl," mellor que busquen na lavadora, seguro hai algún agochado "
18221244211277128,gl,algún dos meus levan medio ano agardando no tendedeiro 
17909877551927910,pt,mellor no tinderlavadoira 
17877126570064316,pt,"antes de buscar no tindereiro, lembra revisar o filtro..."
17914283627825716,pt,a vender ou a mercar?
17986107101447898,pt,como vos parecedes
18295084105159712,gl,ummm vexoa un pouco oxidada!!
18020639165025092,pt,oxidada tou eu o da carreta é o filtro vintage que leva.
17908416017913532,pt,é astemia e vegana.
18038928985658208,pt,mui guapa
17875044603037486,pt,"de ghranito ana de ghranito, a aldea de granito e estrelas onde chove auga bendita! cemento na coruña"
17948986001757862,pt,o ghranito do porriño é outra aldea con outro cp
18419095048035956,gl,fans da rosalía de 
18000392447526920,gl,queremos unha versión rockeira 
18298498219197528,gl,as rosalías de deica fans de 
18285539776092228,gl,a verdade e que a veces parece que tivera un toque punkarra nalgunhas cousas que escribe 
17857023213109044,gl,"moito, mira un video que fixeron dende a estrada cunha das cancion de a banda da loba dun poema de rosalía, toque punki total"
18022889378002164,pt,podo compartir?
18048390529609540,pt,podes ! 
18010355945353260,gl,"que preciosidade de ilustración! semella a escultura que ten na alameda de santiago, non si? "
18267395473090504,pt,que sorte traballar contigo 
18002278414916404,pt,rebota e exploooota! 
17992526834090412,gl,pero que ganísimas de vervos!!! 
17995830158325718,gl,cando te vexoooooo?! 
18055252258474572,gl,que ganiñas teño 
17985414083378832,pt,que orgullosa estou de ti!! 
18025494880659232,gl,pois conto con ir a primeira fin de semana pero ainda non podo sabelo seguro
17958747299520524,gl,moitas grazas nando!!! alí nos vemooos 
18004244252182448,gl,"ola xiana! pois en www.deicacreacions.com , ou nalgún dos puntos de venda. en compos están en ""cousalinda"" ou na nosa casa. "
18111249223368288,pt,mais feminismo e menos xenocidios. forza. a loita continua
18011789021261148,gl,"ai! sempre fas unhas ilustracións que din tanto, tanto ."
18018128054488524,pt,que marabilla 
18102597874379612,pt,e non queda outra se queremos seguir vivas! 
18011523257060932,gl, jo! moitas grazas ! que teñas un jran día!!!
18035927863792032,gl, moitas grazas concha!
17876092590027880,gl,grazas nena!! mil ganas de verte!! 
18047603317541668,pt,hehehehehe e eu a vós! 
18023223808980464,pt,querida! sempre 
18413270479010300,pt,crack! e as q estan por chegar 
17971791599532504,pt,"parabéns, feita "
18042240817578280,pt,presente e futuro xuntas e adiante! 
18014482676127104,pt,"es ben merecedora diato e mais, alégromeninfinito contifo, queridiña "
17996972705301152,gl,ao teu carón sería xenial
18031229134873956,gl,grazas soliiiño
18039396397663828,gl,moitas grazas mariiiiiaaaaaa! que ganas de verteeee!
18056184370535132,pt,"e eu a ti, preciosura "
18014802530320680,pt,moitos parabéns!! ben merecido 
17969489972551540,pt,parabéns! 
18300802147149324,pt,moitos parabéns queridérrima!
18221835973259112,gl,xulisimasss
18019115312029940,pt,o luxo é compartir tempo e curro contigo! ese é o premio que tí nos das!
17862047934054656,pt,ardelle o eixo 
17905885454842352,gl,"orgulloso da miña nación, da súa xente e das súas tradicións. que sigamos existindo coa nosa esencia mil anos máis, non deixemos que nola quiten!"
18411235993057888,pt,po ano ven a xinzo
17906596856920980,gl,estiven unha noite pero pouco tempo! para o ano a ver de vexo máis 
17972259776673496,gl,"que noite estiveches, polo pouco que te conozco(nada) e polo contido que sobes,tes que vir os fachos (sábado a noite) e o domingo oleiro"
17949434945756912,gl,fun á noite do domingo só para ver o ambiente. para o ano irei máis 
18092252671406120,pt,de cal domingo?
18096925438362280,pt,laza deve ter sido brutal
18045412003719564,gl,"a verdade é que non o sei seguro, teño que velo cos meu ollos para opinar, pero esta maneira dende logo funciona bastante ben."
17943684974683504,pt,manolo:  a música: 
18058190281526464,pt,a verdade é que un dos poucos motivos polo que o subín é porque me casaba moi ben a música jeje
18057410632552872,gl,como estudante de xardinería sería moi interesante ver a evolución destes esqueces de vimbio. coma sempre un gran traballo. gracias polo teu contido
18005102624181272,pt,irei contando logo. ademais estes son uns vimbios un pouco raros...
18020458303922460,gl,a min tamén me xera moita curiosidade. nun principio pensaba que o facían porestética ata que un veciño contoume que nada diso... a estética é circunstancial. quedei abraiada.
17977076564517012,gl,está moi ben este modelo. nós espichabamos a bimbia recta en liña normalmente para marcar unha liña ou peche da leira 
17972506700546796,gl,"por raros refíreste a que teñen a tona verde e non amarela? o meu pai contaba que antes aquí (sur de compostela xa na provincia de pontevedra) os vimbios máis demandados para atar a viña eran os verdes porque duraban moito máis sen ter que os cambiar, e que nun momento veu ""unha peste"" que os facía apodrecer e non valían, co cal quedaron os outros. de feito hoxe en día vimbieiras das verdes por aquí xa non hai case ningunha."
18033957583848124,gl,"eses teñoos visto alguna vez e incluso fixen este ano dous cestos cunhas corres que me deron, pero esta aínda é outra especie, penso que salix triandra"
17868102384087044,gl,genial! encántame radiohead tamén 
17863882845096616,pt,ten boa pinta 
18291147544094596,gl,grazas charlie. unha aperta
17969428052570484,gl,que ganas de saber mais cestería. fixen un curso hai moitos anos e encantoume
18225511453258224,pt,aprendes do mellor noraboa
18246627409246816,pt,grandes!!
18022126274037036,pt, parabéns!!
18343260442103884,pt,saenche de medo
18049168861607292,pt,ao meu aire
18003095867199394,pt,"ola! grazas. eu estou aprendo, e a enrique podes atopalo en facebook como ""enrique táboas"". é de sanxenxo."
17890831763931524,pt,que gosto ver sangue novo aí! 
17989282172423362,gl,cal é a miña patela?
18433142659001904,gl, mola moito
18081523579443740,gl,xa chegará...m
18023610269003040,pt,noraboa por mostrarnos que ainda se pode atopar que ensine
18039800506700232,gl,"que marabilla! o pai de enrique era de mondariz, terra de cesteiros, xunto con outros como o señor campelo aprenderon o oficio dos seus antepasados e perpetuaron a sabedoría e bo facer dun arte feito coas mans"
18020205380025912,gl,parécese a unha ocarina. o meu avó de lugo tocábaa
18034729705818044,gl,é o mesmo. eu penso que non son tradicionais pero non o estudei a fondo. nos catálogos de pezas de olería so atopei chifros sen notas. sabes algo máis do seu instrumento?
18019205345092000,gl,agora tes que enseñar a facelo
17984492135630176,pt,"quero aprender a recoller barro bo eu, pero non sei se chegarei a conseguilo de abondo para isto"
18284147800091140,gl,"teño unha dúbida, ao que ten forma de paxariño e hai que botarlle unha pouca de auga tamén se lle chama asubío? fermosa melodía "
17996567417593266,gl,semella unha ocarina.
18010700543193710,pt,é o mesmo!
18226219945261340,gl,gracias estas cousas non se poden esquencer precioso o que fai
18020952302020172,gl,"que bonito!!!non recordo ver ningún na miña zona.pero todo o que sexa artesanal encántame,gracias manolo "
18026434705792664,pt,este vídeo non ten prezo!  grazas a manolo por aprendernos e grazas a ti por gravalo e compartilo!
18018004999911128,gl,un traballiño ben feito 
18244676227221880,gl,a mellor é o carballo. as outras alternativas son dificiles de traballar e ademais son moi pobres. moito mellor é preocuparse de plantar e traballar con especies autóctonas antes de dar un uso e plantsr invasoras.
18036209068753892,pt,que artista!
17998460378525360,pt,"moito se facial antes ,non se perdía o tempo "
18003974342176904,gl,"sí que se pode facer de outras árbores. por exemplo, de acacia que é invasiva. non duraría tantos anos coma o de carballo, pero é doado de traballar."
18021908590997184,gl,"a acacia estala moi facilmente ao facer vergas. poder pódese, pero peor."
18024316720979916,gl,"que bonito quedou o abano de madeira. poñerei a proba cando teña a oportunidade. se alguén pode dicirme o seu uso, estarei encantado de usalo"
17951860778642786,pt,isso é língua galega?
17914742906874152,pt,é 
18012080429472892,gl,que máximo! son brasileiro e algún día quero entender máis sobre a lingua e a súa cultura. isto debe ser preservado
18020258252101680,gl,"penso que precisamente o di para arrincar plantas invasoras e deixar que medre o carballo, máis é verdade que como ti o ves tamén hai parte de razón"
18036552994762540,gl,"eu tamén opino que cortar un carballo a día de hoxe debería ser delito, e mais un xoven. :( entendo que a calidade é mellor e que tradicionalmente se fai así, pero tal e como están os montes, mellor cortar os eucaliptos!"
18033485698871120,pt,"aquí non hai eucaliptos. eu non vou plantalos. se queredes plantalos vós facédeo, pero non valen para isto."
18001599122227248,pt,que bom é ouvir esta pronúncia. 
18042805006711268,pt," anos de carballo, ao carallo. moi ben."
18013961273270532,pt,"sempre pode plantar eucaliptos ou mercar plásticos feitos en china, se o prefire."
18230758336254628,pt,obrigado 
17996423945532832,gl,meu pai facia así os cestos (canastos lles decimos nos ) pa apañar as patacas .ca industria do campo acabouse pero da gusto ver videos coma estes 
18058362685553680,pt,estupendo vídeo!
18028487164879284,gl,"este é o da miña moza, pero será tamén aplicable, non?"
18332747494097616,gl,"aínda peor, pero moi valente sair do armario como htr nos tempos de incertidume que corren "
18074699044448304,pt,é un mastín? é precioso
18244841533244604,gl,"ohh! na casa tiñamos un, pero veulle a carcoma e acabou, precisamente, no lume..."
18252147079173896,gl,era a súa función e o seu destino! (e o de tantos outros)
18004556390108784,pt,chamanlle abano ou pai- pai
18316078225120308,pt,"venha a chorar jajajaja quérote, currinha"
17959210889738100,pt,que duro. bico
17992039676419872,gl,"grande éric!!!! alégrome de que agora esteas onde queres estar, un home do máis agradable e cuquiño! ( firma isto tamén)"
18000496619528324,pt,enorme!  que orgullo termos compartido  quérote infinito 
18102404032384648,gl,sé feliz quérote
17997285311338584,pt,e eu a ti
17877412097997672,gl,nomenó! ahora é todo máis fácil. paseime o xuego
18319443949188788,pt,iujuuuuu. sairá o noso barrio lô
18041412658644636,pt,e meu ídolo
18032684299912836,pt, preciosa familia.
18025394594059736,pt,o mellor agasallo que se pode ter 
17980980509654416,gl,"grazas, xúa polo debuxo tan chachiiiiiii <"
18003156059057762,pt,ai chuliiiis nom fixemos camis disto!! só temos as bolsas :(
18040891777697812,pt,o mellor!
17916276140798380,gl,o castelán na tvg é o máis habitual. o raro é o galego. e o galego ben falado xa parese unha fantasía. é màis doado ver 
18036159502873636,gl," non se perde a chave así, nin de coña!!! "
18000020348257252,pt,
18012636371259842,pt,
18031799353734812,pt,
18327432778188808,pt,
18087741601423512,pt,es umha preciosidade guadi
18017926616146612,gl,eu tamén creo en ti
18060284845495672,gl,"morro coa araña, moi de ibáñez e a tia"
18053395453594800,gl,mociños mociños 
18013547783255548,gl, son moito os mozos
17995091639368812,gl,mozos xubilados de arousa 
18062343646469296,gl,necesitamos unha versión de estudo de tal marabilla 
18002561657440784,pt,que ledicia escoitarvos e desfrutarvos onte 
18038032018770972,pt,que afortunadas fomos! 
17990927672422676,pt,que luxo e que fantasía!
18008630978254540,pt,o estive facendo eu hoxe tamen! faltabame o cabalo  
17991230492571216,pt,que bonito pintas sempre a terriña
18013542569143198,gl,grazas!
17875422996026108,gl,"os verdadeiros xardineiros do rural, e que pouco reconocidos están, un aplauso a todos os q o cuidan e dos q moito temos q aprender"
17962218734603724,pt,que pasada!
17913988742920940,gl,esta un pouco despistado
18025696309880236,gl,"iso era unha canción,non?"
18082680529386860,gl,ferroliño
18378694342075632,pt,que ganas!!! 
17997308105206592,pt,eu morrín de amor .non me pode gustar mais.marabilla. parabéns .
17860976409079988,pt,olé
17850146394114572,pt,"maravilla, parabéns "
18387674122066664,pt,fermosísimo!!!!
17852552469085344,pt,que preciosidade!  
18008875568271540,gl,"preciosa, compartina hoxe en musicaengalego.blogspot.com e nas redes x e paxina do face musica en galego"
17968265951532358,gl,que chula!!! eres moito!
17967347573543182,gl,"gustoume moito ese libro, pero está canción é marabillosa!! noraboa "
18294719245198780,gl,"cando dúas voces máxicas como as vosas únense, só poden saír estas cousas que maxicamente te percorre por dentro  "
18027058852860556,gl," linda, linda. parabéns máis biquiños!"
18029408770835992,pt,namorei 
18023792224928176,gl,"repitome : mais ""delicatessen"" da música.....además moito moito"
18018542386847832,gl,escoitado
18211927852272048,pt,que bonita foto!!
17990810069323838,pt,que bonito retrovisor 
18119773849326940,pt, que pracer e aprendizaxe!
18334674214096324,pt,lourenzá 
18256040959231560,pt,guadiña sempre
17895725114966560,gl,estades os dous muy guapos 
17850732984139492,pt,amo este programa 
17992186163539636,gl,sodes os mellores presentadores un bico pos dous
18038368162686044,gl,"sintocho césar, pero non podo mandar a ao caldeirón, tócache a ti! "
17902980509937528,gl,cesar caesnos moi ben e eres bon rapaz pero tócache a ti ir ó caldeirón non podemos mandar á nosa maria mera 
17900946524948112,pt,isoooo!!! ben falado!!! césar caldeirón!
18063662152459320,gl, eu tamén creo que ten que ir césar 
17939897285789900,pt,eu ao caldeirón??? un día tocarame seguro!!!
17993737781598320,pt,eu não vou ao caldeirón. 
18091581916406044,pt,os mellores presentadores . que vaia césar 
18019631177041316,gl,"pois vas gañando ti... a ver qué lle vou dicir á xente da casa, que estamos aquí xuntos véndovos, que lle voten a césar, a ver se lle damos a volta!"
17877373662040264,gl,"sinto moito maría, perdona "
17856956298090264,gl,os dous abrazadiños
17971979105537666,gl,seica na noite xigante  van  ó caldeiron pero quenes serán?
18018508703059540,gl,guadiii!!! é unha fermosura!!! 
17895769064954116,gl,encántame! 
18412692616047352,pt, me flipa
17925210653826480,pt,
17903266529840890,gl,e ti axudando a encaixar palabras
17893709774896052,pt,"o mar, o noso mar, o noso templo... aínda q non saibamos nadar. só con amor, no mar...."
18307880437135832,pt,"mini fundio e amor e con amor se paga ala. yeah! q si, q aí estamos. alegria"
18006794018259164,pt,
17945818397652808,pt,"precioso paso cara o futuro, o canto espido e volta a empezar. vida circular! "
18015556523297132,pt, mar ....o mar ...a mar ....amar....que marea de agarimosos soidos e versos 
18014146316300768,gl,"ai…., que ganazas"
18021776818899376,gl,grazas
17865374508015078,gl,sariña
18040993669623472,pt,apertas
18016137208872676,gl,grazas
18271972012163884,pt,feliz ano compa
18015376288879392,gl,grazas
17914768232854052,gl,"ana, moitas grazas por estar sempre"
17848082430113194,gl,vén pronto sara
17921194643750604,pt,bicos a moreas! boa entrada!!!!
18009984446189404,pt,"chego con moito retraso... mais feliz de ter chegado. que fermosura, guadi! "
17963288999676338,pt,oleró......imos lo!
18068310157455272,pt,feito! vémonos!!!!!
17994545774394730,gl,vémonos 
17891064548922504,pt,grandes momentos 
18023876318085832,gl,"non me estrana, ágora vas a gasolinera polo pan e incluso podes levar un prato precociñado de peixe, pero para o aceite … "
18020048666131504,gl, pobriño gregorio!!! 
17880221583026202,pt,que boooooo!
18060766204546908,gl,seguro que así foi 
18026861860985700,pt,que bueno..!! 
18235104283222096,pt,"fermosa tarde noite......dende logo ""canta bonito"" e ela soa e un encanto.....non esquecer a guitarra, impresionante, sen desmerecer a guille....jejeje. a ti que che vou contar....moita isusion escoitarte e moito ollarte. graciñas sempre por todo"
17911460582854782,pt,linda canção
18086853088401032,pt,que bonito guadi! 
17997561794344912,pt,foi
17998529516345822,pt,que bonito foi nacho
18016759510946120,pt,a ti estimada
17938786913775724,gl,abrazo compañeira
18047488933500064,pt,"pauliña, foi lindo"
18298133689125552,gl,abrazo veciño
18000420056337732,pt,era importante 
18294851686144496,pt,siiii..ese é o plan
17970435041695988,gl,a unha nai non se lle escapa nada...
17885179757962200,gl,¿cousa miña ou saen todas cortadas?
18002910062281264,pt,facilidades 
18257533078203968,pt,felicidades!! 
18016034506930800,pt,felicidadessssss
17913124862834300,pt,felisidades
17979429026613414,gl,menos mal que fixeches este titotial… vou mañá visitarte! 
17907590654860032,pt,boísimo!
17993565812216348,pt, pois xá tes o master á distancia feito !!! 
17862991968055436,gl,é o que ten pasarse co i+d+i 
18270091351166996,gl,  hai que facer pedagoxía !
18018703195943316,gl, vémonos para a semana polo teu barrio !
18028818277773412,gl,tamén cho digo
17870720573981860,pt, mui ben explicado!
17937157685675300,pt,que vivan os tutoriais!!! 
18014498203893080,gl,"así, hai que facer pedagoxía "
18216668551271136,pt,jrasias meu amor!
17999085479465948,pt,o saber non ocupa lugar!!! 
17978992676630364,gl,grazas 
18050648608540912,gl,pero tamén tocas a gaita?
18019630913290592,pt,dende hai  anos... e quero aprender a facelas
18046779565644996,gl,"luis, a túa camiseta vai a xogo co fol da gaita"
17926899170760960,gl,"moi conxuntado, efectivamente."
17950416233780956,pt,cooomo me mola o vestido da gaita 
18049619110613836,gl,moitos azos!
18020354033315996,pt,este é o xan do que falaba rosalía. eu son pedro
18004989401096640,pt,brava iria! sempre tan acertada! 
17998768640188560,gl,grazas 
18023292001938112,pt,pero comparto
18012091025477432,pt,mais claro auga. moi ben iria
18325190365106832,gl,eso serán os da xunta que teñen comprados os medios...
18414887536053912,gl,grazas !
18219579334261932,gl,grazas olga! temos moito que peneirar neste país...
18025185784754120,gl,grazas !
18121900255333148,pt, comparto
18004648148078068,gl,encántame!
18319984438137416,pt,grazas renata! 
18049501969559864,gl,grazas !
18038478442514944,gl,mola nos dous ámbitos
18321110431100504,pt,guapa
17933484728775116,gl,aconséllocho moito. tocar e relacionarse a través da música é o mellor
17893599707925956,gl,e que sorte temos de que iso sexa así 
18005489885518336,pt,que elegante!!!!
18056528014495532,pt,vamos 
17908101725939848,pt,quienes serán os concursantes? eu non mo perdo 
18090984604422400,gl, escacho coa risa con estes tres... programón!
18431495674036892,pt,vamos! 
17986009373642400,gl,doeme todo de reir!!! ese equipazo e esa xente q non nos falle!!! fai falta reir!!!
17875430319011466,gl,eres moi grande
17977977956665574,pt,aí é? 
17990836874448912,pt,que bom. eu gosto de vocês. esse programa é o maximo!!!
18256429675209836,gl,"calquera día apareseme a rianxeira no desayuno, hasta en la sopa, xa aburre un pouquiño vela, non hai más xente ou qué,  riome por non chorar en fin"
18025311214891280,pt,é así isi!! non hai mellor regalo que traballar a gusto e con xente bonita! gracias ! é un luxo estar contigo 
17998321757539398,gl,",grazas por ese espectacular conxunto de"
17847061266136464,pt,a do molido na cabeça 
17938533881680988,gl,sempre pode aparecer algún pano 
17893538270959804,gl,non falta moito muller... só unha ducia de meses e fóra! 
17867199372016004,gl,xa faltou máis 
18010084937266408,gl," aiii, o que dixo!!! "
18040997932629332,pt,
18016845274963980,gl,"olá ana, ti non me coñeces, son fran. estou traballando na casavella e entre outras cousas fago un podcast do que acontece aquí, e o que aconteceu que che involucra, e que andivo mercedes peón por esta casa e agora estou co seu programa.. o que preciso de ti e un saúdo a mercedes... bueno, podemos falar con calma e explícoche mellor se che interesa esto que che propoño.  cháme ou wasapéame e falamos!!!"
18043461235666452,pt,e os pes da asistenta?
17949516215780964,gl,"como diría unha amiga miña: pra ciencia que facemos, pouca xente morre "
17854274187155380,gl, o que ti queiras e te veña ben .
17973146897555512,gl,"o galego é marabilooso, ter unha palabra que vale para todo non sei se outros idiomas teñen esa facilidade"
17999081933322250,pt,coa tripas de fora!!!!!
18259929643172540,gl,aquí un que sempre ando aquelando 
17844920721196776,pt,"encántame ""aquelar"", é como ""pitufar"" "
18006052295388540,pt,e onde está? - na aquela de aquelar 
17892603629873408,gl,o xeito!
17987756258113172,gl,o traspies das chanclas matoume tía.
17990563091453312,gl,a defensa da térra que fai
17942065262799168,pt,altri fóra da ulloa
17881462586992608,pt, maravilha!!!
17982165824423364,pt,"si, pois farei por vela e falamos!! feliz ano, iria!! "
18105643996363120,gl,grazas !!!
17951902298619620,pt,feliz ano!!
18004582877264636,gl,parabéns  polo enfoque. parabéns pola túa mirada 
17986783616549016,gl,"moitas grazas !!!  é un bosquexo como punto de partida, hai moitas voltas que darlle aínda! alégrome de que che guste!"
18017607961856128,gl, para iso vas ter que ver a conferencia enteira!
18219863908267432,gl,"non teñas dúbida, que penso vela enteiriña!"
18050787526532844,gl,grazas fran! 
17981884682426624,pt,non aprendeches nada no rio de seira....
17994390005529244,gl,gracias!! non puiden ter mellores profes
18418405066060304,gl,normal !!!! a min tamén !!
18065656168493216,pt,que grande eres 
17985988781422758,pt,"si o di a antía, será certo, digoeu! <"
18227199313268380,gl,canto te quero. que ganiñas de escoitarte 
18004034003461556,pt,"e eu a tiiii, xa prontooooo!"
17904602864845202,gl,xa estou desexando escoitala 
17922422981839390,pt,bicossssssss !! queremos ep e querémoste a tí 
18037509079738260,pt,mira que sempre fuche xente con criterio 
18108388735374420,gl,"seguro que é preciosa... a adolescencia é o reflexo mesmo da intensidade, creo que ningunha emoción é tan imtensa como nesa época: a tristeza, o odio, o amor... todo se duplica, polo que de seguro é unha canción chea de imtensidade"
18017421596032800,gl,"aínda queda moito tempo para encher ese mes de maio, que o veco moi lixeiro. hai que pagar esa cota de autónomos!!!"
17882180489983952,gl,"moito traballo, pero rico non me estou pondo"
18123009043328740,gl,felicidade máxima!
18172129417290920,gl,agardado que chegue o 
17987938439355734,gl, equipazo e súper espectáculo pa estoupar
