id,language,text
18040604143780712,gl,"moitas grazas por estar ahí e por as alegacións ó decreto. néstor, fai valer caro o teu apoio ó goberno central, teñen que modificar este decreto."
17873337372074574,gl,fendetestas_ efectivamente a túa ignorancia é moi atrevida.
17855968740151566,gl,"xotaerre se estás moi liado buscando á túa proxenitora burdel tras burdel é problema teu, tal como se estás moi resentido porque non das conseguido a ppaguiña por inútil que andas a buscar."
18222444193272700,gl,"xa vemos o morto de fame cómplice dos asasinos de máis de  galegos que es, apparte de ppartidario do ppartido ppolítico que ppactou coa eta asasina de  galegos."
17868481593049746,gl,"yoyy.o a ti regálanche a seguridade social e a sanidade ou págalas cos teus impostos? que beneficio temos de estarmos na otan aparte de nos ver embarcados nunha invasión ilegal tras outra e nunha guerra con rusia que non se pode gañar? que sacamos de bo da ue aparte de sermos uns servos de diversos bancos alemáns e franceses? que soberanía non se ten sendo independejtes do chiringuito españistaní? económica, de negocios, produtiva, etc..."
18023051405116336,gl,"cala demente. dun yonki e dunha pvta só podía saír esterco coma ti. nin serves nin para abonar unha cuneta. ponte a traballar e deixa de gastar a paga en licor café malo. así estás de amargado, esterco. e saca a túa irmá do puticlub."
18057582571566268,gl,"fendetestas_ mellor progresar que quedsr estancado ou retroceder coma ti, ben claro o teño."
18017474387024280,gl,"xotaerre se saíches dun ionqui e unha prostituta que lle imos facer, igual que se fuches fillo non desexado e te trataron coma ao esterco ata o punto que xa nin vales para un gulag, a vida éche moi dura para algunga xentalla e foiche tocar a ti a pior parte, por iso orneas o teu rancor,o teu fracaso e o teu resentimento e os afogas en garrafón e así che quedou a mente, un simple morto de fame alaiándose da súa incapacidade. se tivera unha unha irmá, que ata niso te equivocas, pobriño morto de fame, igual me daban a risa os teus orneos e todo, mentres tanto vai disfrutando dos recortes na atención psquiátrica e mira que non che metan moito metílico na purrela que bebes. ou non o mires, a sociedade agradecería que lle fixeran ese favor."
17995833176550380,gl,"nin me molesto en ler os teus desvaríos. se te bebiches o cartón de don simón de mediodía? pasa durmir a borracheira can. nazi analfabeto. e vai tomar polo cú, sub no r ma l."
18412811959066088,gl,"andas adoecido ou á xaneira? cres que a xente é toda coma ti, nazi e analfabeta con serias carencias cognitivas? vese que pensas que son todos da túa condición, típico fracasadiño amargado e cheíñas avergoñado da túa condición sexual. non es o único, tranqui e que non che metan metílico de máis no garrafón, mortiño de fame."
17895170303918244,gl,"fendetestas_ a sociedade galega é abstencionista, cuestión de saber contar, facer contas e entender algo tan simple coma as porcentaxes, a partir de ahí monta as películas que queiras, sen deixares, iso sí, de respectar a maioría deste país chamado galiza. e se non che supón moito esforzo lembra que o pp non ""ganou"" as autonómicas do , senón que tivo menos votos que a suma de psdeg e bng, obtendo a absoluta por efecto das características da lei de d'hondt, gústeche ou non os números están ahí. non somos independentistas a día de hoxe? aseghún quen, coma sempre, incluídos os momentos nos que galiza era firtemente independentista e a coroa tivo que contratar mercenarios alemáns, bretóns, lansquenetes, etc, para invadir e ocupar o país, nada é eterno, factor que nunca tendes en conta."
17883842469039788,pt,"non serves nin para copiar os calificativos persoalizados, subnormal."
18110367358372520,pt,"fendetestas_ efectivamente, ti co teu tema."
18018416516329144,gl,"xoaterre que non valías nin para copiar porque eras ""subenormale""? xa se che nota, xa."
18006582377410570,gl,"vai tomar a derradeira e deixa de dar polo cú, borracho. ou vaite de putas a ver de desbravas un pouco, porca."
18043814938686184,pt,enhorabuena presidente 
17993561717347796,pt,bea rei representandoooo
18238159183247792,gl,"viva a clase obreira deste país, viva galiza ceibe e socialista, a loita continua. "
17866337826086256,gl,"por unha galiza ceive e socialista, amador e daniel a loita continúa"
18232920634266956,gl,"noraboa ,  anos máis de estabilidade "
17874611814060480,pt,a qué hora e onde é a manifa da coruña ?
17867768283075384,gl,grazas
18036214654697912,gl,era unha muller ben simpática! ahahhahaha
18295926415195496,gl,unha pregunta persoal. que opinas que á poboación galegofalante do outro lado do eo non se lle recoñeza o celga por ter unha normativa ortográfica distinta?
17995484765594448,gl,tas coma unha cabra
18069538711486936,pt,aventura 
18042092392578688,pt,os teus influencers de confianza 
17865867402072630,pt,eu voto a bilgugá!
18110705266367144,gl,co caro que está viaxar e aínda vos queixades dos billetes
18010837676272900,pt,like e suscrito  
18030983881869264,pt,moi bo vídeo
18106187737371052,pt,fai falla sentido de humor pra falar das patadas que deu o pp durante estes anos á cidadania galega. moi inxenioso!!
18022210025002040,gl,esperemos que o unboxing do f veña cargado de votos pra esquerda e dunha patada no cu para deixar ao pp fora da xunta
17974626182550716,gl,"eres o exemplo do que é traballar por é para galicia, merecida maioria absoluta froito da confianza que en ti teñen os galegos"
18046832548726200,pt,!felicidades residente!
17920560896872472,gl,"dedicádevos a gobernar e non perder o tempo en trangalladas, que non sodes oposición."
17842849536202296,gl,dúas porcas trepas e filoetarras. o triste é que en galicia haia un  por cento de subnormais que votan a bilduteiros de palleiro
18019143629146768,pt,"hai un  por cento de retrasados bilduteiros de palleiro, tristemente."
17914711823823160,gl,"anita ... hay que roer a o ppg ...o pobo galego non e parvo, vaite arrimando a otegui e a míriam nogueras .. así tes traballo que están en campaña electoral ...total xa vas de comadre deles nas eleccions europeas ...."
18047280577642000,pt,"non vedes que non e mais que unha galdrapa, criada de bildu."
17920212134774352,gl, a quen estea detrás desta páxina: grazas! 
18019663199012648,gl,"sigo agardando, michiños "
18113626516369092,pt,vamos
18049906477718252,pt,estamos contigo desdé guadalajara
18033472627745312,pt,adiante!
17918324906804306,pt,vamos fortes 
18018192272078580,pt,temos uma oportunidade historica ana non presidente!
17883702090006992,pt,mais ca ti seguro
17986224977444824,gl,"non, gracias, non queremos o que levades non programa e que non decides, que e clases o % en gallego e a autodeterminación como catalán e vascos"
18018052805311208,gl,k coño
17876855435983104,pt,ojalá foran e nos libraran do pp
17965093100583780,pt,menuda julay. jjjj
18111699862367520,gl, acredito de feito xa lle regalastes un ao soe non é? agardo que vos prestara
18018582368127424,pt, muita força! cá estaremos
18027524623805272,gl,que estilazo os de ribadeo! 
18416014648007164,gl,forza para o que vén! 
17919500975887940,gl,"forza  apoiando a moda galega  por certo, de quen é o diseño??"
17973181046536486,pt,vamos castrinho!!
17922079643850770,pt,
17981325908646248,pt,
18051529432605220,pt,
17940380936801700,gl,bng ana 
17909190797942040,pt,"molesta che os inmigrantes,?"
17892265008005544,pt,fora fascistas do noso país!!
18014379923264660,pt,efectivamente carril!!
18095976574393016,gl,"conxunto de galfardas, pelgachos e gonelas, todos criados de bildu."
18424335670044600,pt,"teño eses mesmos pendentes noutro color, son de papiroga "
18034079242810100,gl,"non estou tan seguro que poñan esa fábrica, pensó que e unha fogueira de xestas recen cortadas ,todo fume , ahora xa teñen a quen culpar ,primeiro era sánchez e o seu goberno que non daban axudas, agora teñen o bng que se opon , non lles falta mais que unha capa de sarna pra tapar a promesa que nunca se iba cumplir como pasou con pemex"
17875655838058308,pt,enton por que votastes a favor?? a ignorancia non exime da responsabilidade. saudos
18024880241052232,gl,"ola rosalía! eras deputada daquela, sabes perfectamente que o que se debateu e votou non ten nada que ver co que se propón agora. limos o proxecto, estudámolo e é imposible aceptar algo así, debérades repensar o que estades facendo no pp. e non porque o diga eu senón porquw vos está pedindo a xente que freedes esta bomba ambiental"
17925754913768624,gl,pois como podiamos estar a favor moitos antes de que viramos que foron todo mentiras!! e seguen a mentirnos. e si eu son un dos afectados. este tema é moi serio para andar con demagoxias. agora mesmo precisamos de toda axuda porque se non imonos ter que ir de aquíne sen seguir ca nosa productividade. altri ou nós
18180747157291888,pt,hai que parala!!! 
18325297009188648,gl,"""iso da ignorancia non exime..."" explicáchellelo a cando dixo que non sabía que o seu amigo era narcotraficante? ou a cando dixo que non sabía nada dos contratos do seu irmán? o a cando dixo que non sabía nada das contas do voso partido no xuízo da gürtel? ou vos si vos eximides da responsabilidade? "
17984135867497554,pt,brava!!! 
18024524629887264,gl,as consecuencias do que vai pasar si a instalan sólo teñen que achegarse a pontevedra e que vexan como está a ría.
18023267182955416,gl,buaaa adiviñei a de nao 
18030468517916548,gl,que lonxe chegamos...e o que nos queda amigxs!!  forza!
18026109253964424,pt,abril sempre 
18162550795307292,gl,"vaia lote de xente bonita, supurando amor por galiza. forza, sodes a nosa voz e sentímonos moi felices de q así sexa!"
18061547452525088,pt,forzá!!!
17997861089529852,pt,que lindos cravos
17912469527915040,gl,sodes o millor que me pasou en moitos anos electorais. grazas unha aperta
18000623879582138,pt,que marabilla!! 
18177945478295956,pt,gran evencio 
18026866831840608,pt,orgullo dos meus representantes!!!
17980229825653138,pt,e com cravos vermelhos 
18021445481088876,gl,canto chupa impuesto xuntos...que ven se viví cos cartos dos que traballamos
18125179123340204,gl,"nacionalistas españoleiretes e españistanís a mazo, nacionalistas franceses, portugueses, alemàns, ingleses, ianquis, pokacis, etc, etc, etc, o raro é máis ben non ser nacionalista. e a respecto do comunismo coma se non gobernara a maior ""fàbrica do mundo"", que xa superou aos usa en diversos aspectos tecnolóxicos e económicos e está a mellorar a calidade de vida das súas xentes mmentres que nos ""paraísos capitalistas"" se nos negan cada vez máis dereitos e a pobreza avanza cada vez máis, ou coma se o comunismo non gobernara vietnam co esoectacular avance que tivo tras ter conseguido expulsar aos invasores criminais ianquis."
18040664419701200,gl,"efectivamente, como ben demostrado está a dereita, dereitona e ultradereita é quen acumula vividores/as de paguiñas sen traballar."
17924641313774464,gl,"unha empresa que de dicir que crearía  empregos xa vai por só  e iso a conta de arruinar miles de postos de traballo no sector turístico, no agrogandeiro e pesqueiro-marisqueiro, por iso na terra de orixe dos seus empresarios non a queren, xa se ve para o que vale. mellor os toxos e a floresta autóctona cá peste do eucalipto."
18009438206362386,pt,vividores
18038995996691720,gl,ten moi boa pinta
17852401653155860,pt,que aproveche ana
18021661793076976,gl,xa esta feito un mozo 
18418184353028620,pt,non van chegar as cadeira!!! avante!!!
18022047809101608,pt,"un país feito para o pp, mais non temos que perder a esperamza."
18034477990798776,pt,"queremos cambio, unide forzas entre as esquerdas e non vos apoltronedes"
17905978856924032,gl,unha obra de arte!!!
17989322891625256,pt,patética comunista
17993387180333376,gl,el bildu gallego.
17871031626060812,pt,tola a mais no poder
18414061690006084,pt,no votes bng si no ay como ismo
17902951832942164,pt,donde está la prima de la mona chita? 
17877772884031870,pt,antes no recuerdo 
18112678618371264,gl,"hostia, por primeira vez di unha verdade! primeiro para os do pp e despois para o resto. cando menos agora non minte"
18043821313708480,gl,desexando que xa sexa mañá
18121438555350140,pt,será genial!!
17935082057734376,pt,non podemos ter mellor presidente!!
18066347734508232,pt,"estamos felices de que sexas o noso presidente, non existe maior honra que tì nos representes gracias presidente "
18026278427054292,gl,por suposto que non
18004806503408230,pt,vamos presidente
18075868627452912,gl,que xentiña máis guapa
18327905821107484,pt,é agora! 
17916023204859924,pt,imos!! 
18034232692840272,gl,"miña nai querida, non entendechedes nadaa, que pode esperar galiza con xente coma ti, seguro que es das que protestas cando vas a seguridade social"
18026727175755788,pt, facervos conta en tiktok!!!!
18025778161786708,pt,xa estou...
18325105810186240,pt,este meme avellentou mal
18021285905507500,gl,que se vexa quen traballa por galicia e quen non 
17852919552160398,pt,falta fai q se mire cara a lugo
18092178052418872,gl," canta falta fai e xa se é conectando a provincia con buses e que a súa vez as comarca da mariña (e outras claro) tiveran conectadas entre si con bus circular e conexión con tren nos casos que teñan posibilidade, xa seria o que desde hai lustros teriamos que ter na práctica. grazas pola ofensiva, moita forza e saúde"
18038033110835952,pt,pelgachos comunistuchos.
18042166801786796,gl,"pois a estrada que comunica lugo con ourense por chantada, xa non se lle pode chamar nin estrada!!!!"
18258529780213372,gl,carallo para os novos pisos en santiago 
18014935058062648,pt,négome!!! se ti es maior... que facemos os mais?
18031891024931208,gl,sabes que os nos no bloque son coma os dos cans. cada un vale por sete
18031471606937220,pt,o meu deputado fav 
18073784566442472,pt,"castro, castro...mercáchela antes ca min "
18005061425414472,pt,"a anos luz, estou, querido. pero observo e aprendo "
18250698472218632,gl,"a min non foi a quen lle escribiron ""ella es la sensasión del bloque""."
18061891834532976,pt,bonitão
18120618997358828,gl,"home, cunha do peto máxico de doraemon...non te vexo. pero a partir de aí, ""lo que sea porque tú lo vales"" "
17999456591599168,gl,"sacudida a pena pola maioría do  de febreiro, elixo crer. es a presidenta que merecemos. "
17881152618030368,pt,representas o cambio q precisamos para mellorar
18044803405612768,gl,"michiiss, hoxe xoves  febreiro tamén se podee"
18244388800219136,gl,subcampións!!
17903094719937430,pt,"somos os mellores, forza compas!!"
18015141566159628,pt,
18021881785866180,pt, mais ca nunca 
17881599057034720,pt,noraboa aos catro. dignos representantes d@s galeg@s no parlamento de galicia.
17871711966069436,pt,¡vamos!
18025524764074712,gl,antes das eleccions caladiños apoiando no parlamento cando se sabía as fábricas que a empresa tiña en portugal e agora veñen a montar o lío e perder unha oportunidade de empleo na zona e sen dar alternativa ninguna.menos mal que nas eleccions decían que iian a iinsitrializar galicia e todo esto dito por unha tiipa que vai con bildu as eleccions e debería saber a lexislacion medioambiental da ue na que e a mais restrictiva do planeta.esta o seu.por certo querría saber canta xente da ulloa hai ..
18100674298362624,gl,industria e empleo si
17998801010603652,gl,"porque foron todo mentiras de parte de po pp. decian que era unha fabrica textil ecolóxica mais despois das eleccións sacaron no dog o que era en realidade: macrocelulosa con expropiacións de terreos. seriedade por favor con este tema que é moi serio, somos moitísimos os prexudicaos. a ti non te botan da tua casa non? pois imaxinate que si a ver que opinarias"
18024625697071056,gl,"seriedade cun mira de verdade bildu non viu aquí a expropiarnos as terras e a metetnos unha macrocelulosa que vainos contaminar todo e se queremos calidade de vida imos ter que marchar. sabes quen si o que facer? o teu pp que tanto defendes. sabes cantos votantes do pp hay na nosa comarca que lles van quitar todo? pois podias ser ti tranquilamente. seguide defendendo o pp con semexantes parvadas coma as de bildu e eta, cando foi o pp quen pactou con bandas terroristas en activo e con liberación de presos, seguide seguide así que o día de maña daraste conta de todas as mentiras que vos conta o pp. aquí eatamonos dando conta agora. e por favor seriedade con este tema que nos queren botar das nosas casas, e a min dame igual a quen vota cada un, eu vou loitar por min, a miña familia e os meus veciños"
18096783481401132,gl,"canta xente. .. non... que humor tedes eu , deixaba que se moveran eles solos eses votantes en masa sin criterio, que vaian a xunta o gangoso de ptv. pa que lle solucione o tema."
17903933183953544,gl,"tamen quixwron construir unha central nuclear en lemoniz, pero as movilizacions do pobo e o total rechazo fixo que abandonaran o oroiecto. non podemos permitir que fajan o que queiran envenenando todo, rios, ria, mar e montes con eucaliptos."
18023131778030068,gl,"quenes coñecimos as desfeitas e contaminacion das pasteleuras sabemos que botan as augas todo producto quimico nocivo pros seres vivos. por moito que o queiran agochar, a contaminacion invisible é ainda mais perigrosa. vede o que psa ca ria de pontevedra...zxa non cheira que apesta, pero a desfeita da salubridade continua."
18020811686141704,gl,emprego? ningún en comparación dos que vai destruír. bastante desinformado te vexo...
17998388501529928,gl,"o que che din. non ves? falando como falas e queres tes argumentos? e non o digo polo te/che. se queres que se perda a denominación de orixe arzúa-ulloa, as mariscadoras queden sen traballo e o camiño de santiago perda a categoría de patrimonio da humanidade como avisou europa é cousa túa. eu si quero a miña terra e non penso nunha nova ence que o único que vai traer é que a nosa terra estea peor do que xa está."
18004232858219436,gl,"porco fascista, os teus amos ayusistas meteron con calzador o fantasma da eta, que xa non existe. en cambio o que aínda segue é a organización mafiosa partido podre"
17941716359698404,gl,agora afecta o camiño de santiago e as mariscadoras cando ence esta na ría de pontevedra e claro nin hai pesca nin turismo. se a empresa cumpre coa lexislacion medioambiental e xera postos de traballo nunha zona donde non hai nada pois e difícil de entender a postura dalguns que din non a todo e o peor e que cambian de postura dunha maneira ridícula. que te/che vaia ben.
18327697567140896,gl,a ti non é que che falte unha cocedura. é que che faltan todas as primaveras . medio millón de votos mexan nas túas idioteces de boba facha
18314734012124060,pt,"eu só te defino, facha pestilente "
18220854910276968,gl,"porca a fur cia de túa nai. de pai yon ki e nai fur cia raro que ti foras normal. hala, a tomar polo cú, sub norma l."
17915625230813952,gl,típico da escoura do partido podre: primeiro se vitimizar e logo cando non funciona intentar ridiculizar. a ver fascista de merda. que mexan por ti e aínda te ris 
18427343848036684,gl,a furcia de túa nai. xa sei que teu pai era un yon ki que ía polo lupanar por eso non o coñeces. sub no r ma l. tómate a medicación e deixa os porros.
18004977329426324,pt,"típico yon ki frustrado porque a paga non chega para os porros e cervexas e os colegas bilduteiros de palleiro non te van enchufar nun chiringuito. fai algo útil, escoria. non serven nin para abonar cunetas."
17975289548679634,pt,"a ver porco nazi de merda. ppsuno noxento. nazi mort, abono pra o meu horto. o único nazi bon é o nazi mort. etc etc. facha de merda que se atreve a falar de chiringuitos "
